Name,Team,Nationalaty,Position,Matches Played,Matches Starts,Minutes / Div By 90,Goals,Asissts,Yellows,Reds,Total Shots,Passes Attemted,Passes Total Distance,Short Passes,Medium Passes,Long Passes,Cross Passes,Head Pases,Tackeled,Tackeled Dribbels,Pressure Applying,Blocks,Shots Blocks,Clearence,Touches,Touches Defencive Penalty Area,Touches Defencive 3RD,Touches Mid 3RD,Touches Attacking 3RD,Touches Attacking Penalty Area,Touches Live Game,Dribbels Succes,Dribbels Attempted,Carries,Carries To Distance,Carries Proggresive,Carries Proggresive Foword,Carries Tackeled,Reciving Passes,Fouls Commited,Fouls Drawn,Tackele Won,looseBallRecovered,Aerial Duals Won,Aerial Duals Lost
Leighton Clarkson,Liverpool,eng ENG,MF,1,1,1.0,0.0,0.0,0.0,0.0,0.0,58.0,889.0,20.0,25.0,13.0,0.0,3.0,0.0,0.0,16.0,2.0,0.0,1.0,62.0,3.0,25.0,35.0,8.0,0.0,61.0,0.0,1.0,35.0,159.0,121.0,3.0,0.0,51.0,1.0,0.0,0.0,11.0,2.0,0.0
Lewis Bate,Chelsea,eng ENG,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Dunk,Brighton,eng ENG,DF,37,37,36.9,5.0,0.0,5.0,2.0,36.0,2151.0,45296.0,505.0,1051.0,570.0,1.0,104.0,34.0,12.0,188.0,40.0,24.0,126.0,2413.0,402.0,1443.0,978.0,117.0,46.0,2339.0,5.0,6.0,1570.0,8505.0,4228.0,88.0,2.0,1710.0,22.0,23.0,19.0,408.0,69.0,40.0
Lewis Gordon,Brentford,sct SCO,DF,1,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lewis Richards,Wolves,ie IRL,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Richardson,Burnley,eng ENG,"FW,MF",2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
Liam Cooper,Leeds United,sct SCO,DF,26,26,24.8,1.0,0.0,4.0,1.0,15.0,1555.0,31575.0,312.0,821.0,407.0,0.0,84.0,76.0,34.0,291.0,45.0,31.0,123.0,1864.0,273.0,1144.0,775.0,52.0,21.0,1829.0,3.0,3.0,1106.0,6472.0,3447.0,57.0,6.0,1212.0,26.0,28.0,47.0,305.0,103.0,53.0
Liam Delap,Manchester City,eng ENG,FW,3,1,1.6,1.0,0.0,1.0,0.0,3.0,7.0,45.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,1.0,7.0,3.0,1.0,7.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,16.0,3.0,0.0,0.0,0.0,1.0,1.0
Liam Hughes,Liverpool,nir NIR,GK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Louie Barry,Aston Villa,eng ENG,FW,1,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lovre Kalinić,Aston Villa,hr CRO,GK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Digne,Everton,fr FRA,DF,36,35,35.4,0.0,7.0,3.0,1.0,14.0,1690.0,22044.0,664.0,631.0,307.0,157.0,107.0,78.0,29.0,412.0,59.0,4.0,96.0,2024.0,107.0,566.0,858.0,694.0,39.0,1677.0,14.0,23.0,989.0,4560.0,2508.0,100.0,32.0,1268.0,41.0,34.0,47.0,284.0,94.0,39.0
Lucas Moura,Tottenham,br BRA,FW,47,27,26.9,8.0,7.0,2.0,0.0,45.0,875.0,9877.0,445.0,281.0,89.0,31.0,47.0,50.0,13.0,372.0,23.0,1.0,14.0,1235.0,21.0,142.0,675.0,529.0,79.0,1196.0,53.0,90.0,865.0,4843.0,2862.0,139.0,61.0,1141.0,43.0,89.0,33.0,177.0,36.0,59.0
Luka Milivojević,Crystal Palace,rs SRB,MF,32,28,27.2,1.0,1.0,8.0,1.0,17.0,1269.0,20757.0,424.0,537.0,260.0,15.0,65.0,67.0,32.0,463.0,47.0,6.0,50.0,1529.0,89.0,473.0,932.0,217.0,8.0,1429.0,14.0,19.0,881.0,4169.0,1969.0,74.0,20.0,943.0,50.0,33.0,45.0,270.0,33.0,23.0
Lukas Rupp,Norwich City,de GER,MF,25,17,15.9,0.0,3.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,15.0,28.0,0.0,0.0,0.0
Luke Ayling,Leeds United,eng ENG,DF,38,38,37.8,0.0,0.0,7.0,0.0,25.0,2661.0,42931.0,864.0,1147.0,573.0,70.0,97.0,114.0,42.0,533.0,81.0,34.0,111.0,3133.0,281.0,1435.0,1436.0,550.0,70.0,2792.0,38.0,61.0,1909.0,13184.0,8246.0,232.0,26.0,2109.0,38.0,62.0,67.0,404.0,71.0,66.0
Luke Cundle,Wolves,eng ENG,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Daniels,Brentford,eng ENG,GK,9,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Mbete-Tatu,Manchester City,eng ENG,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Shaw,Manchester Utd,eng ENG,DF,47,41,40.4,1.0,6.0,13.0,0.0,16.0,2574.0,33495.0,1272.0,863.0,317.0,132.0,67.0,80.0,30.0,480.0,77.0,10.0,70.0,2938.0,114.0,726.0,1282.0,1167.0,77.0,2459.0,46.0,71.0,1824.0,10843.0,6711.0,280.0,44.0,2006.0,70.0,40.0,62.0,327.0,46.0,45.0
Luke Thomas,Leicester City,eng ENG,DF,25,21,20.7,2.0,2.0,3.0,0.0,11.0,797.0,9600.0,386.0,275.0,102.0,20.0,48.0,30.0,9.0,268.0,44.0,5.0,39.0,1009.0,40.0,247.0,501.0,319.0,26.0,869.0,12.0,24.0,586.0,2526.0,1295.0,58.0,22.0,694.0,21.0,31.0,22.0,132.0,24.0,46.0
Mace Goodridge,Burnley,eng ENG,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mads Bech Sørensen,Brentford,dk DEN,DF,39,36,36.8,3.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,30.0,27.0,0.0,0.0,0.0
Mads Bidstrup,Brentford,dk DEN,MF,4,1,1.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0
Mads Roerslev,Brentford,dk DEN,"MF,DF",19,12,11.6,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,10.0,0.0,0.0,0.0
Mamadou Dialla,Aston Villa,gn GUI,MF,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mamadou Sakho,Crystal Palace,fr FRA,DF,6,4,3.9,0.0,0.0,0.0,0.0,1.0,82.0,1518.0,26.0,33.0,22.0,0.0,4.0,4.0,3.0,14.0,3.0,2.0,14.0,108.0,26.0,61.0,48.0,4.0,2.0,98.0,0.0,0.0,50.0,270.0,153.0,3.0,1.0,59.0,2.0,0.0,3.0,17.0,5.0,8.0
Manuel Lanzini,West Ham,ar ARG,"MF,FW",23,10,11.1,1.0,3.0,1.0,0.0,25.0,368.0,5291.0,191.0,133.0,31.0,8.0,10.0,6.0,2.0,109.0,15.0,0.0,5.0,444.0,13.0,91.0,240.0,152.0,16.0,436.0,8.0,12.0,337.0,1884.0,839.0,32.0,13.0,399.0,11.0,17.0,7.0,67.0,1.0,9.0
Marc Albrighton,Leicester City,eng ENG,"DF,FW",42,25,27.5,2.0,7.0,5.0,0.0,28.0,1041.0,12974.0,429.0,300.0,227.0,105.0,28.0,49.0,21.0,409.0,42.0,3.0,33.0,1311.0,45.0,287.0,536.0,564.0,50.0,1198.0,32.0,63.0,842.0,4140.0,2015.0,96.0,43.0,1054.0,25.0,29.0,34.0,208.0,18.0,38.0
Marc Navarro,Watford,es ESP,DF,8,4,4.5,0.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0
Marcel Lavinier,Tottenham,eng ENG,DF,1,0,0.2,0.0,0.0,0.0,0.0,0.0,11.0,152.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,16.0,1.0,6.0,6.0,5.0,0.0,13.0,0.0,0.0,10.0,48.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,3.0,1.0,0.0
Marco Stiepermann,Norwich City,de GER,MF,19,13,12.3,1.0,2.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,4.0,0.0,0.0,0.0
Marcos Alonso,Chelsea,es ESP,DF,17,15,13.9,2.0,0.0,2.0,0.0,25.0,695.0,9742.0,317.0,280.0,73.0,19.0,23.0,15.0,4.0,170.0,25.0,1.0,44.0,857.0,41.0,229.0,358.0,326.0,51.0,746.0,9.0,18.0,502.0,2391.0,1362.0,69.0,18.0,625.0,19.0,18.0,14.0,101.0,31.0,22.0
Marcus Forss,Brentford,fi FIN,FW,47,15,18.4,9.0,1.0,3.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,15.0,8.0,0.0,0.0,0.0
Marcus Rashford,Manchester Utd,eng ENG,FW,57,46,46.0,21.0,13.0,4.0,0.0,122.0,1554.0,19885.0,783.0,516.0,161.0,58.0,36.0,27.0,11.0,463.0,37.0,5.0,13.0,2112.0,25.0,151.0,824.0,1304.0,249.0,2071.0,120.0,222.0,1597.0,7665.0,4917.0,264.0,99.0,2426.0,34.0,78.0,16.0,188.0,30.0,40.0
Mario Vrančić,Norwich City,ba BIH,MF,34,19,19.6,3.0,5.0,3.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,22.0,24.0,0.0,0.0,0.0
Mark Gillespie,Newcastle Utd,eng ENG,GK,3,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Noble,West Ham,eng ENG,MF,25,12,12.2,0.0,0.0,1.0,0.0,1.0,429.0,7323.0,162.0,175.0,76.0,12.0,11.0,7.0,2.0,116.0,9.0,3.0,7.0,475.0,12.0,97.0,319.0,81.0,2.0,444.0,3.0,6.0,303.0,1591.0,610.0,27.0,2.0,360.0,15.0,15.0,9.0,77.0,7.0,2.0
Marko Grujić,Liverpool,rs SRB,MF,2,2,2.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0
Martin Dúbravka,Newcastle Utd,sk SVK,GK,14,14,14.3,0.0,0.0,0.0,0.0,0.0,427.0,9691.0,63.0,126.0,235.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,471.0,419.0,469.0,2.0,0.0,0.0,308.0,0.0,0.0,198.0,971.0,547.0,0.0,1.0,161.0,0.0,4.0,0.0,65.0,0.0,0.0
Martin Kelly,Crystal Palace,eng ENG,DF,2,1,1.0,0.0,0.0,1.0,0.0,0.0,2.0,28.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0
Martin Ødegaard,Arsenal,no NOR,MF,20,14,14.3,2.0,2.0,0.0,0.0,21.0,815.0,11494.0,372.0,297.0,104.0,17.0,5.0,13.0,4.0,254.0,4.0,0.0,7.0,925.0,8.0,112.0,431.0,451.0,41.0,847.0,21.0,29.0,711.0,3864.0,1928.0,127.0,15.0,823.0,7.0,18.0,11.0,86.0,4.0,17.0
Martinelli,Arsenal,br BRA,"FW,MF",22,9,8.9,2.0,2.0,1.0,0.0,26.0,192.0,2238.0,104.0,68.0,10.0,16.0,8.0,6.0,4.0,171.0,13.0,1.0,10.0,304.0,12.0,46.0,90.0,185.0,49.0,298.0,21.0,36.0,220.0,1194.0,767.0,40.0,14.0,345.0,13.0,9.0,2.0,38.0,8.0,18.0
Marvelous Nakamba,Aston Villa,zw ZIM,MF,16,12,11.3,0.0,0.0,3.0,0.0,2.0,273.0,4243.0,112.0,111.0,43.0,2.0,9.0,23.0,4.0,208.0,21.0,5.0,18.0,362.0,25.0,137.0,211.0,33.0,1.0,358.0,2.0,3.0,206.0,1011.0,356.0,6.0,5.0,212.0,11.0,15.0,19.0,68.0,8.0,8.0
Mason Barrett,Watford,eng ENG,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Greenwood,Manchester Utd,eng ENG,"FW,MF",52,36,34.9,12.0,5.0,2.0,0.0,100.0,1032.0,14313.0,522.0,353.0,113.0,50.0,9.0,25.0,6.0,398.0,12.0,0.0,7.0,1374.0,13.0,158.0,594.0,737.0,156.0,1365.0,55.0,106.0,1097.0,5948.0,3131.0,182.0,55.0,1546.0,30.0,39.0,13.0,136.0,11.0,28.0
Mason Holgate,Everton,eng ENG,DF,31,28,27.5,1.0,0.0,9.0,0.0,5.0,1200.0,21912.0,282.0,564.0,335.0,27.0,58.0,65.0,22.0,316.0,55.0,13.0,110.0,1485.0,176.0,746.0,654.0,164.0,8.0,1339.0,7.0,11.0,802.0,4017.0,2473.0,49.0,9.0,893.0,33.0,31.0,39.0,201.0,42.0,23.0
Mason Mount,Chelsea,eng ENG,"MF,FW",54,48,47.0,9.0,8.0,6.0,0.0,107.0,2231.0,32147.0,1018.0,749.0,346.0,102.0,53.0,94.0,26.0,879.0,58.0,2.0,15.0,2730.0,33.0,300.0,1314.0,1327.0,173.0,2506.0,63.0,99.0,1908.0,10390.0,5809.0,314.0,68.0,2374.0,85.0,69.0,62.0,278.0,26.0,59.0
Mateo Kovačić,Chelsea,hr CRO,MF,42,31,29.8,0.0,2.0,7.0,0.0,30.0,2191.0,38421.0,844.0,967.0,332.0,7.0,20.0,69.0,16.0,432.0,25.0,1.0,21.0,2462.0,38.0,448.0,1663.0,546.0,20.0,2435.0,56.0,70.0,1906.0,10520.0,5262.0,246.0,42.0,2173.0,34.0,81.0,53.0,207.0,15.0,14.0
Mateusz Bogusz,Leeds United,pl POL,MF,1,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Mateusz Klich,Leeds United,pl POL,MF,35,28,26.6,4.0,5.0,6.0,0.0,34.0,1495.0,20394.0,666.0,517.0,221.0,37.0,63.0,52.0,10.0,570.0,21.0,4.0,23.0,1718.0,32.0,272.0,877.0,685.0,73.0,1657.0,13.0,24.0,1080.0,5996.0,2941.0,145.0,27.0,1511.0,50.0,24.0,43.0,267.0,17.0,21.0
Mathew Ryan,Brighton,au AUS,GK,14,14,14.0,0.0,0.0,1.0,0.0,0.0,466.0,9989.0,75.0,192.0,198.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,497.0,392.0,491.0,6.0,1.0,1.0,401.0,0.0,0.0,293.0,1206.0,505.0,1.0,0.0,286.0,1.0,0.0,0.0,57.0,0.0,1.0
Mathias Jensen,Brentford,dk DEN,MF,50,38,38.7,2.0,8.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,16.0,33.0,0.0,0.0,0.0
Matt Doherty,Tottenham,ie IRL,DF,27,23,23.7,0.0,4.0,6.0,1.0,6.0,1259.0,17489.0,559.0,498.0,152.0,53.0,68.0,36.0,17.0,273.0,59.0,8.0,74.0,1519.0,74.0,454.0,696.0,444.0,38.0,1300.0,10.0,24.0,813.0,3508.0,1980.0,104.0,18.0,1000.0,39.0,19.0,20.0,179.0,73.0,33.0
Matt Macey,Arsenal,eng ENG,GK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Ritchie,Newcastle Utd,sct SCO,"DF,MF",21,17,17.7,0.0,3.0,2.0,0.0,14.0,607.0,7978.0,210.0,195.0,178.0,78.0,28.0,17.0,5.0,152.0,31.0,2.0,43.0,754.0,50.0,226.0,298.0,272.0,13.0,624.0,6.0,8.0,376.0,2068.0,1156.0,51.0,9.0,443.0,16.0,22.0,11.0,103.0,15.0,21.0
Matt Targett,Aston Villa,eng ENG,DF,38,38,37.8,0.0,2.0,7.0,0.0,6.0,2147.0,30781.0,825.0,828.0,400.0,98.0,135.0,97.0,52.0,425.0,81.0,18.0,126.0,2522.0,172.0,768.0,1106.0,739.0,45.0,2096.0,16.0,21.0,1252.0,4528.0,2399.0,107.0,16.0,1445.0,36.0,30.0,57.0,355.0,84.0,54.0
Matthew Longstaff,Newcastle Utd,eng ENG,MF,5,4,4.2,0.0,0.0,0.0,0.0,0.0,148.0,2121.0,64.0,50.0,30.0,3.0,4.0,4.0,2.0,98.0,9.0,0.0,3.0,176.0,7.0,56.0,92.0,32.0,1.0,173.0,1.0,1.0,101.0,294.0,98.0,1.0,1.0,123.0,4.0,5.0,3.0,44.0,6.0,5.0
Matthew Lowton,Burnley,eng ENG,DF,40,37,37.3,1.0,2.0,5.0,0.0,22.0,1498.0,20277.0,529.0,498.0,430.0,62.0,92.0,67.0,33.0,290.0,66.0,14.0,116.0,1856.0,142.0,585.0,902.0,472.0,22.0,1572.0,24.0,36.0,888.0,4150.0,2740.0,108.0,23.0,974.0,28.0,19.0,39.0,315.0,38.0,24.0
Matty Cash,Aston Villa,pl POL,DF,28,28,26.4,0.0,2.0,8.0,1.0,9.0,1298.0,18616.0,440.0,517.0,307.0,62.0,84.0,78.0,34.0,446.0,77.0,15.0,110.0,1623.0,139.0,562.0,786.0,371.0,29.0,1373.0,10.0,16.0,813.0,4700.0,2290.0,87.0,15.0,862.0,43.0,24.0,44.0,228.0,40.0,42.0
Matěj Vydra,Burnley,cz CZE,FW,34,20,20.0,6.0,2.0,0.0,0.0,50.0,266.0,2434.0,172.0,54.0,14.0,6.0,27.0,9.0,1.0,281.0,15.0,1.0,7.0,436.0,10.0,17.0,166.0,268.0,86.0,425.0,23.0,36.0,261.0,1065.0,544.0,35.0,22.0,833.0,10.0,24.0,7.0,49.0,31.0,97.0
Maurizio Pochettino,Watford,es ESP,FW,1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Aarons,Norwich City,eng ENG,DF,47,46,46.3,2.0,2.0,5.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,70.0,19.0,0.0,0.0,0.0
Max Kilman,Wolves,eng ENG,DF,20,16,16.6,0.0,2.0,4.0,0.0,7.0,731.0,12284.0,258.0,361.0,104.0,0.0,27.0,27.0,10.0,148.0,20.0,9.0,58.0,865.0,84.0,419.0,465.0,39.0,10.0,845.0,3.0,4.0,553.0,2854.0,1569.0,36.0,3.0,621.0,24.0,7.0,20.0,100.0,23.0,23.0
Max Meyer,Crystal Palace,de GER,"FW,MF",1,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0
Max Sanders,Brighton,eng ENG,MF,3,1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Max Thompson,Burnley,eng ENG,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxwell Haygarth,Brentford,eng ENG,MF,3,0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mbwana Samatta,Aston Villa,tz TAN,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melvin Sitti,Norwich City,fr FRA,MF,1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Meritan Shabani,Wolves,al ALB,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
