Name,Team,Nationalaty,age,CrsINJURY,Matches Played_x,Minutes / Div By 90_x,Goals_x,Asissts_x,Yellows_x,Reds_x,Total Shots_x,Passes Attemted_x,Passes Total Distance_x,Short Passes_x,Medium Passes_x,Long Passes_x,Cross Passes_x,Head Pases_x,Tackeled_x,Tackeled Dribbels_x,Pressure Applying_x,Blocks_x,Shots Blocks_x,Clearence_x,Touches_x,Touches Defencive Penalty Area_x,Touches Defencive 3RD_x,Touches Mid 3RD_x,Touches Attacking 3RD_x,Touches Attacking Penalty Area_x,Touches Live Game_x,Dribbels Succes_x,Dribbels Attempted_x,Carries_x,Carries To Distance_x,Carries Proggresive_x,Carries Proggresive Foword_x,Carries Tackeled_x,Reciving Passes_x,Fouls Commited_x,Fouls Drawn_x,Tackele Won_x,looseBallRecovered_x,Aerial Duals Won_x,Aerial Duals Lost_x,Matches Played_y,Minutes / Div By 90_y,Goals_y,Asissts_y,Yellows_y,Reds_y,Total Shots_y,Passes Attemted_y,Passes Total Distance_y,Short Passes_y,Medium Passes_y,Long Passes_y,Cross Passes_y,Head Pases_y,Tackeled_y,Tackeled Dribbels_y,Pressure Applying_y,Blocks_y,Shots Blocks_y,Clearence_y,Touches_y,Touches Defencive Penalty Area_y,Touches Defencive 3RD_y,Touches Mid 3RD_y,Touches Attacking 3RD_y,Touches Attacking Penalty Area_y,Touches Live Game_y,Dribbels Succes_y,Dribbels Attempted_y,Carries_y,Carries To Distance_y,Carries Proggresive_y,Carries Proggresive Foword_y,Carries Tackeled_y,Reciving Passes_y,Fouls Commited_y,Fouls Drawn_y,Tackele Won_y,looseBallRecovered_y,Aerial Duals Won_y,Aerial Duals Lost_y,Position_AMF,Position_DF,Position_DMF,Position_FW,Position_MF,Christmas-played-games,Number of Inj,inj22,Freq Inj,inj days 20-21,inj days 19-20,inj days 18-19,Sus days 22,sus days 20-21,sus days 19-20,sus days 18-19,Career Suspension days,Career INJ days,Suspended,Knock,Hamstring,Ankle/Foot Injury,Knee Injury,Thigh Muscle Strain,Groin/Pelvis Injury,Illness,Virus,Calf/Shin Injury,Groin Strain,Back Injury,Hip/Thigh Injury,Calf Muscle Strain,Thigh Muscle Rupture,Shoulder Injury,Head Injury,Foot Injury,ACL Knee Ligament Injury,Ankle Ligaments,MCL Knee Ligament Injury,Concussion,Sprained Ankle,Rib Injury,Toe Injury,Achilles tendonitis,Thumb / Wrist Injury
Emmanuel Dennis,Watford,0,24,0,17,13.6,7,5,6,0,33,277,2516,151,73,23,13,10,25,7,275,17,2,3,489,8,61,196,266,68,474,23,58,321,1611,1048,57,25,533,44,24,13,72,34,44,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3.0,0.04,5.0,0.1095890410958904,0.0,0.0,0.04666666666666667,0.0,0.019178082191780823,0.038356164383561646,0.009589041095890411,0.015753424657534248,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enock Mwepu,Brighton,0,23,0,10,6.2,2,1,1,0,13,176,1867,92,53,21,5,11,13,4,108,10,1,6,241,13,53,121,86,17,240,3,7,143,702,392,15,6,205,11,8,7,41,5,15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3.0,0.2733333333333333,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01604696673189824,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Bailly,Manchester Utd,0,27,0,6,4.7,0,0,1,0,3,158,2904,39,85,32,0,11,10,3,34,10,5,16,204,42,119,94,1,0,198,1,3,122,630,297,10,2,123,5,3,4,31,5,3,21,18.9,0,1,4,0,5,804,16092,198,453,148,0,26,17,4,101,29,18,78,968,162,560,451,21,5,951,9,11,620,4004,2120,44,1,652,24,11,14,125,40,20,0,1,0,0,0,3,24.0,0.18666666666666668,23.0,0.2219178082191781,0.0136986301369863,0.36164383561643837,0.0,0.0,0.0,0.0,0.00523038605230386,0.15442092154420922,3.0,9.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Dier,Tottenham,1,27,0,18,16.5,0,0,0,0,6,768,14938,196,387,176,0,42,8,1,63,24,16,78,908,196,566,372,17,8,885,0,1,551,2908,1609,25,0,648,5,6,3,96,41,25,38,37.6,0,0,4,0,16,2001,38503,536,938,500,4,94,31,14,211,61,38,196,2339,405,1370,1055,64,22,2273,3,5,1451,8090,4720,86,2,1647,27,18,20,325,107,58,0,1,0,0,0,3,13.0,0.0,27.0,0.03287671232876712,0.049315068493150684,0.3041095890410959,0.0,0.0,0.03287671232876712,0.0,0.0062266500622665,0.04159402241594022,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Erik Pieters,Burnley,0,33,0,6,4.2,0,0,0,0,2,47,641,22,12,10,9,0,8,4,29,4,1,2,64,10,26,28,14,0,57,0,1,31,143,76,1,0,34,6,1,10,7,1,1,25,19.2,0,1,3,0,8,580,7764,212,222,117,25,41,40,19,213,44,9,42,744,62,245,378,161,9,625,6,8,344,1629,868,35,12,377,40,30,32,129,20,12,0,0,1,0,0,1,18.0,0.0,23.0,0.1506849315068493,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.004512489927477841,0.06881547139403707,2.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ethan Pinnock,Brentford,0,28,0,17,16.0,1,1,0,0,10,762,12143,229,366,153,15,67,25,8,111,16,4,78,923,136,503,352,108,34,801,1,1,403,2313,1208,16,4,490,2,7,18,154,68,35,45,44.1,2,2,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,27,0,0,0,0,1,0,0,0,3,2.0,0.03333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001141552511415525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezri Konsa,Aston Villa,1,24,0,17,15.7,2,0,2,1,12,488,8249,135,248,97,1,30,12,2,96,28,15,45,623,119,354,248,52,29,606,5,6,355,1497,725,15,3,397,7,22,8,110,37,29,37,35.9,2,0,3,0,22,1244,24313,284,658,280,2,63,34,11,225,65,45,193,1606,331,942,640,76,31,1560,6,10,896,3463,1382,22,5,972,22,57,22,289,90,62,0,1,0,0,0,2,4.0,0.08,27.0,0.03287671232876712,0.04657534246575343,0.0,0.12,0.0,0.0,0.01643835616438356,0.00821917808219178,0.014041095890410958,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabian Schär,Newcastle Utd,0,30,1,8,7.8,0,1,2,0,4,301,5243,61,108,128,2,15,8,5,56,9,5,36,386,71,240,155,27,4,363,2,4,204,1297,823,14,2,213,13,5,6,67,16,18,19,14.1,1,0,4,1,11,583,10909,148,227,203,3,25,19,7,110,24,13,63,737,100,424,312,63,11,684,7,13,443,2470,1474,34,6,441,22,15,10,123,20,25,0,1,0,0,0,1,16.0,0.04,23.0,0.3041095890410959,0.15616438356164383,0.06301369863013699,0.0,0.04657534246575343,0.0,0.010958904109589041,0.009589041095890411,0.0547945205479452,5.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fabinho,Liverpool,0,28,0,18,14.7,1,1,4,0,8,863,14329,324,389,117,4,33,39,11,236,25,5,27,1023,39,205,690,172,10,1009,3,5,641,2699,1292,60,10,714,27,26,24,167,27,16,42,38.5,0,0,7,0,15,2457,45725,760,1232,432,3,74,100,35,441,55,16,131,2831,229,1123,1665,208,15,2772,7,13,1813,9116,5127,184,16,2036,55,37,69,398,69,61,0,0,0,0,1,2,11.0,0.2,23.0,0.14520547945205478,0.136986301369863,0.06027397260273973,0.0,0.0,0.0,0.0,0.014611872146118721,0.04132420091324201,10.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fernandinho,Manchester City,0,36,0,15,7.7,1,1,1,0,9,379,5920,147,173,52,6,7,18,2,81,6,1,6,435,17,82,301,76,8,429,1,2,311,1558,795,33,7,343,14,16,14,62,10,11,36,24.2,1,4,12,0,24,1265,21242,510,541,199,8,48,43,17,311,23,2,37,1429,46,226,1075,233,16,1398,14,19,1011,5041,3020,168,8,1111,60,26,40,170,37,22,0,0,0,0,1,3,15.0,0.0,23.0,0.11232876712328767,0.024657534246575342,0.25753424657534246,0.0,0.0,0.0273972602739726,0.0,0.010273972602739725,0.027945205479452055,7.0,11.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fernando Marçal,Wolves,0,32,0,10,9.6,0,0,2,0,5,508,6908,208,213,68,35,16,23,8,163,25,2,34,634,40,209,256,203,8,543,4,8,346,1583,955,57,9,380,21,9,14,81,16,11,13,6.9,0,0,2,0,2,370,5445,168,136,56,10,14,10,2,72,19,2,23,444,26,151,211,106,4,379,7,9,251,1124,649,21,8,264,16,4,4,56,9,11,0,1,0,0,0,1,17.0,0.23333333333333334,12.0,0.4575342465753425,0.14520547945205478,0.09863013698630137,0.0,0.0,0.057534246575342465,0.030136986301369864,0.007020547945205479,0.07910958904109588,6.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francisco Sierralta,Watford,0,24,1,5,4.7,0,0,1,0,1,122,2693,13,72,34,0,5,3,2,12,3,0,17,153,45,125,34,0,0,149,1,1,89,362,170,0,0,98,5,2,3,20,5,2,29,27.5,1,0,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,23,17,0,0,0,0,1,0,0,0,2,2.0,0.21333333333333335,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024315068493150686,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francisco Trincão,Wolves,0,21,0,15,9.1,1,0,0,0,23,264,3494,117,101,27,8,12,12,1,173,13,1,0,396,2,50,197,195,29,385,20,50,291,1566,907,43,16,397,8,12,9,61,4,10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.04666666666666667,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038356164383561643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Onyeka,Brentford,0,23,0,18,10.0,0,0,3,0,13,225,3093,99,88,26,9,16,19,1,168,14,1,10,323,15,72,165,104,13,315,8,13,188,1038,552,25,14,236,38,22,14,65,10,17,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fred,Manchester Utd,0,28,0,17,15.4,2,1,4,0,12,875,13800,358,364,121,3,27,45,12,406,34,7,20,1069,42,256,650,200,10,1046,5,14,633,2212,992,38,21,754,28,25,28,179,11,7,48,41.5,1,2,10,1,36,2300,40616,820,993,401,9,28,109,36,878,93,10,44,2757,106,727,1653,555,20,2689,34,44,1822,8549,4160,149,47,2029,105,62,75,407,12,23,0,0,0,0,1,3,2.0,0.02666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Dos Santos,Arsenal,0,24,0,16,15.0,2,0,2,0,15,797,14926,217,414,158,1,26,18,5,87,21,15,58,925,188,549,398,34,17,903,2,2,635,3576,1904,45,0,706,14,15,14,87,34,17,32,31.2,3,1,5,1,20,1940,35455,527,950,432,3,53,30,11,196,49,28,142,2239,325,1184,1149,74,30,2206,5,11,1584,9946,5505,141,6,1711,34,45,19,255,92,57,0,1,0,0,0,2,4.0,0.1,22.0,0.0547945205479452,0.0,0.0,0.1,0.00821917808219178,0.01643835616438356,0.0,0.00821917808219178,0.03047945205479452,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Jesus,Manchester City,0,24,0,20,14.1,5,8,1,0,41,523,6733,263,204,27,19,10,13,3,214,17,1,2,702,8,58,277,408,102,690,23,39,556,2768,1428,108,32,738,29,11,8,76,10,21,42,31.6,14,4,3,0,77,851,9755,509,218,47,14,16,27,7,375,25,3,4,1180,9,62,489,704,182,1140,55,94,899,4578,2314,140,58,1375,40,69,21,119,17,67,0,0,0,1,0,3,12.0,0.04,23.0,0.14520547945205478,0.08767123287671233,0.06301369863013699,0.0,0.0,0.0,0.0,0.0,0.08561643835616438,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Giovani Lo Celso,Tottenham,0,25,1,12,6.1,1,1,0,0,11,128,1555,58,32,19,4,1,8,3,62,6,0,0,173,1,21,86,76,9,161,4,6,124,664,336,19,10,150,6,8,4,18,0,3,25,15.0,3,1,5,0,25,823,11576,359,291,137,7,16,49,14,386,15,1,10,1009,22,168,569,347,35,938,23,31,686,3784,2126,81,32,816,32,34,34,155,20,29,1,0,0,0,0,3,9.0,0.2733333333333333,17.0,0.336986301369863,0.15342465753424658,0.0,0.0,0.0,0.0,0.0273972602739726,0.0030441400304414,0.06818873668188737,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granit Xhaka,Arsenal,0,29,0,10,8.3,0,1,2,1,8,415,6577,169,165,64,1,31,17,7,105,10,3,5,479,20,104,300,94,13,465,5,7,308,1365,700,33,6,344,15,8,8,84,15,10,45,41.3,1,2,9,1,24,2860,51981,1014,1289,494,9,123,75,40,437,36,8,68,3135,134,821,1989,540,17,3016,17,28,2275,11519,6293,216,23,2474,67,56,50,399,61,41,0,0,0,0,1,2,10.0,0.5933333333333334,15.0,0.0410958904109589,0.07397260273972603,0.12054794520547946,0.17333333333333334,0.03561643835616438,0.0,0.010958904109589041,0.017492096944151738,0.03772391991570074,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hakim Ziyech,Chelsea,0,28,0,18,11.6,3,4,3,0,42,463,5419,209,149,74,45,8,17,4,194,12,1,5,619,6,35,257,362,56,582,19,36,459,2028,933,53,21,533,25,28,11,81,8,12,39,21.1,6,4,5,0,56,945,12195,412,300,177,75,13,19,7,298,20,2,3,1139,12,97,527,574,56,1081,24,48,859,3442,1672,102,24,1077,33,27,15,127,6,25,0,0,0,0,1,3,12.0,0.06,12.0,0.2,0.09315068493150686,0.0958904109589041,0.0,0.0,0.0,0.0,0.007077625570776256,0.0365296803652968,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Ashby,West Ham,0,20,0,3,2.0,0,0,0,0,0,62,792,20,29,11,8,4,6,2,12,1,0,5,75,5,22,26,29,0,69,2,3,52,211,100,4,1,53,0,1,5,8,1,1,2,0.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Kane,Tottenham,1,28,0,21,19.5,7,2,3,0,46,338,4173,167,102,40,14,12,9,3,154,6,4,15,500,18,45,264,224,66,474,20,37,331,1743,792,37,20,659,22,21,5,59,34,48,46,42.1,28,16,2,0,172,1055,13772,438,351,193,49,64,20,5,423,32,14,43,1555,54,153,799,714,188,1497,50,85,1003,5195,2798,164,73,1974,31,82,16,170,101,138,0,0,0,1,0,3,23.0,0.08666666666666667,5.0,0.057534246575342465,0.410958904109589,0.2465753424657534,0.0,0.0,0.0,0.0,0.0,0.12648401826484018,0.0,4.0,2.0,8.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Maguire,Manchester Utd,1,28,1,18,17.5,1,0,5,1,16,932,18279,250,449,224,1,42,22,9,97,24,19,88,1116,167,566,559,59,26,1086,2,4,685,4056,2138,57,5,765,14,14,11,156,61,26,52,51.7,2,1,15,0,53,2823,56185,707,1452,625,4,142,41,19,265,60,34,234,3300,508,1680,1634,247,69,3215,8,15,2035,14176,8450,249,12,2322,65,54,29,487,182,58,0,1,0,0,0,3,9.0,0.12666666666666668,5.0,0.0684931506849315,0.021917808219178082,0.11506849315068493,0.05333333333333334,0.0,0.0,0.038356164383561646,0.00821917808219178,0.02671232876712329,5.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Winks,Tottenham,1,25,0,9,5.4,0,1,2,0,0,138,2234,49,55,26,1,3,5,2,58,9,3,3,172,7,51,103,26,1,168,2,4,111,556,228,9,3,121,6,7,4,21,5,1,28,20.5,2,2,6,0,17,1219,20002,486,480,211,10,43,36,16,272,28,7,18,1369,37,305,942,191,4,1338,9,15,918,3860,1807,54,10,1053,33,24,21,186,16,12,0,0,0,0,1,3,10.0,0.0,5.0,0.01643835616438356,0.021917808219178082,0.2273972602739726,0.0,0.0,0.005479452054794521,0.0,0.0006088280060882801,0.1308980213089802,1.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haydon Roberts,Brighton,1,19,0,3,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hélder Costa,Leeds United,0,25,0,14,11.4,0,0,5,0,7,486,6797,215,210,47,15,20,28,12,146,13,3,20,589,24,178,286,167,22,507,6,11,348,1676,1008,48,4,369,28,7,17,73,18,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11.0,0.12,17.0,0.0410958904109589,0.09041095890410959,0.2273972602739726,0.08,0.0,0.00821917808219178,0.019178082191780823,0.006697108066971081,0.05662100456621005,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahima Diallo,Southampton,0,22,0,14,8.8,1,1,2,0,9,229,3311,109,87,23,2,11,12,5,123,1,0,2,271,10,44,173,67,5,270,10,13,190,883,454,20,5,229,12,13,15,56,7,10,26,15.3,0,0,4,0,15,587,8755,247,249,76,9,19,30,9,242,14,1,16,714,27,190,450,123,10,706,11,17,458,2083,1065,45,21,530,34,24,31,126,8,19,0,0,0,0,1,2,4.0,0.03333333333333333,23.0,0.0958904109589041,0.12054794520547946,0.0,0.0,0.0,0.0,0.0,0.0,0.038356164383561646,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahima Konaté,Liverpool,0,22,0,10,9.5,0,0,2,0,5,476,8819,134,243,91,0,31,14,7,65,12,7,34,554,61,278,294,13,5,544,0,0,350,1614,961,22,1,371,13,5,11,88,25,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6.0,0.0,20.0,0.13424657534246576,0.5424657534246575,0.0,0.0,0.0,0.0,0.021917808219178082,0.0036529680365296802,0.1506849315068493,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imran Louza,Watford,0,22,0,7,5.0,0,0,2,0,7,126,2091,41,55,30,14,14,9,4,62,3,1,0,153,7,23,96,41,0,136,1,3,61,245,113,5,1,72,17,4,7,42,2,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.07671232876712329,0.0,0.0,0.012785388127853882,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issa Diop,West Ham,0,24,0,11,11.3,1,0,1,0,4,401,6993,144,195,60,0,16,12,3,49,14,9,17,458,71,248,222,12,7,450,0,0,278,1345,607,11,0,326,3,2,11,68,16,6,21,17.7,2,0,3,0,3,563,9379,184,267,101,1,42,26,6,113,35,24,82,725,114,369,373,11,7,710,5,5,394,2147,1007,23,3,449,11,7,19,111,30,20,0,1,0,0,0,3,7.0,0.0,7.0,0.11232876712328767,0.0,0.0,0.0,0.0,0.038356164383561646,0.0,0.01678082191780822,0.04006849315068493,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Toney,Brentford,1,25,0,16,15.3,5,3,2,0,38,334,2781,161,106,35,12,32,15,1,202,13,2,16,521,22,71,247,228,56,510,9,17,281,1173,603,25,24,779,23,41,9,60,68,74,49,45.2,31,10,9,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,110,18,0,0,0,0,0,0,1,0,3,2.0,0.12666666666666668,5.0,0.0,0.0,0.0,0.0,0.0,0.09863013698630137,0.019178082191780823,0.024657534246575342,0.0121765601217656,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Cork,Burnley,1,32,0,9,8.5,0,0,1,0,4,141,1570,79,35,18,3,15,8,4,109,8,2,8,192,16,40,112,52,3,190,5,6,108,479,228,11,8,116,14,3,6,55,12,13,18,16.8,0,1,2,0,5,499,6590,243,162,61,10,25,25,9,234,20,6,24,626,27,107,393,158,13,620,3,7,362,1782,710,33,14,438,25,18,16,154,32,21,0,0,0,0,1,1,12.0,0.0,5.0,0.08493150684931507,0.08767123287671233,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.06952054794520549,0.0,2.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Grealish,Manchester City,1,26,0,20,15.9,3,3,1,0,35,733,9387,412,234,48,24,8,14,7,198,9,2,2,900,8,57,348,565,145,877,21,40,775,5707,3658,235,25,909,14,44,8,79,5,12,27,25.3,7,10,6,0,52,1100,14722,515,362,153,66,16,27,4,316,26,3,6,1423,24,151,612,817,177,1322,61,93,1100,8981,5758,306,47,1363,44,127,19,199,24,40,0,0,0,1,0,3,8.0,0.11333333333333333,5.0,0.2219178082191781,0.07671232876712329,0.0,0.0,0.0,0.0,0.0,0.0073972602739726025,0.05452054794520548,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
